Certification,View,Comment_num,Date,Name,Fans,Video_Index,Comment_Text,Censor_Score,Topic,Certification_Type
0,183000,2810,"(2019, 3, 22)",观视频工作室,3926436,144,伊朗也应该值得关注,6,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,最讨厌把现在和汉代相比，没意思撒，还扯文景之治,9,China Progress,Media
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,起立,8,China Progress,None
0,562000,595,"(2020, 9, 18)",沉默的梵妮,915,99,借用一下谢谢，已投币,5,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,中国能保存  崛起 就是靠一手  中庸,6,China Progress,Media
2,870000,8510,"(2023, 9, 5)",柏年说,900495,65,没专利吗,5,China Progress,Influencer
2,161000,223,"(2022, 9, 19)",金灿荣教授,1292725,134,真正实际意义的浴血奋斗,8,China Progress,Influencer
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,姬宜臼：您就造吧！诶，我的活爹！,8,China Progress,None
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,祖国母亲生日快乐,6,China Progress,None
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,警觉,8,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,柬埔寨我祖上是你领导,5,China Progress,Media
5,322000,1734,"(2024, 12, 22)",新华社,17773584,42,向上的中国,4,China Progress,Media
1,1282000,7906,"(2020, 4, 23)",8KRAW,1089897,91,为我大山西打call！！！！,6,China Progress,Famous Content Creator
0,183000,2810,"(2019, 3, 22)",观视频工作室,3926436,144,来了来了,8,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,鼓掌,8,China Progress,Media
4,228000,828,"(2021, 12, 28)",共青团中央,11416626,34,满清鞑靼一直清楚西方变化，一门心思防汉,4,China Progress,Government
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,人多的坏处,7,China Progress,Media
2,72000,1477,"(2022, 5, 25)",赛车手谢欣哲,244611,26,原来都不知道,1,China Progress,Influencer
2,421000,5394,"(2020, 11, 3)",花猫哥哥713,208049,1,小米!,2,China Progress,Influencer
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,上号,7,China Progress,None
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,哇，这么厉害,8,China Progress,Famous Content Creator
2,444000,732,"(2024, 3, 22)",金灿荣教授,1292725,71,美国直接靠中美关系吃饭的家庭75万差不多，但是这些人还间接养活更多家庭,1,China Progress,Influencer
2,909000,2455,"(2022, 11, 11)",卢克文工作室,4368529,160,坚持国产,5,China Progress,Influencer
2,870000,8510,"(2023, 9, 5)",柏年说,900495,65,房地产占比高 现在地产行业濒临破产 自然是要下降一些 ,5,China Progress,Influencer
1,727000,1227,"(2024, 12, 13)",鹿头军师,491292,128,←你见过几个农村拆迁户富豪的,8,China Progress,Famous Content Creator
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,吊名字,7,China Progress,None
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,魁拔,5,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,略草率,9,China Progress,Media
2,175000,852,"(2020, 9, 30)",花落成蚀,39767,114,这个铁丝通道会不会对动物的足有慢性伤害？,5,China Progress,Influencer
0,119000,397,"(2024, 3, 14)",实习证明小九老师,45385,140,BGM犯规了,1,China Progress,None
0,530000,748,"(2025, 2, 4)",十厂长啊,63663,113,感觉真过上了至少我们比现在快乐很多,6,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,十万大军,7,China Progress,None
1,731000,1975,"(2023, 7, 31)",LUNA璐娜,160800,31,说的煞有介事，其实还是实力不够强,3,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,赤瓜礁海战,9,China Progress,Media
5,322000,1734,"(2024, 12, 22)",新华社,17773584,42,加油，中国！,3,China Progress,Media
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,这撒谎感觉好难受,9,China Progress,Media
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,狭天子以令诸侯,3,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,双方都打累了 歇歇 喘口气,10,China Progress,Media
0,530000,748,"(2025, 2, 4)",十厂长啊,63663,113,亚马逊算吗,7,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,丸辣,7,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,先嘿为敬,9,China Progress,Media
1,350000,3268,"(2020, 11, 19)",战忽智库,1133194,122,优秀?,8,China Progress,Famous Content Creator
2,909000,2455,"(2022, 11, 11)",卢克文工作室,4368529,160,这币我卢汉三投了,1,China Progress,Influencer
5,322000,1734,"(2024, 12, 22)",新华社,17773584,42,hhhhhhhhh,10,China Progress,Media
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,原谅我的反射弧 刚谁说的叫修鞋底的陷阱,7,China Progress,Media
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,阿中牛逼,6,China Progress,None
1,37000,568,"(2021, 11, 5)",酷玩实验室,1414944,41,龙芯,5,China Progress,Famous Content Creator
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,十常侍,5,China Progress,None
1,334000,1941,"(2023, 8, 26)",硬核资本论,2243691,60,说瞎扯的一般都不是贫穷农村的，那时候贫富差距更明显。,8,China Progress,Famous Content Creator
2,909000,2455,"(2022, 11, 11)",卢克文工作室,4368529,160,？,10,China Progress,Influencer
2,421000,5394,"(2020, 11, 3)",花猫哥哥713,208049,1,所以，国内如马云一样的资本家休想破坏前辈们的成果,1,China Progress,Influencer
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,忽如一夜春风来,6,China Progress,None
2,421000,5394,"(2020, 11, 3)",花猫哥哥713,208049,1,点赞转发！！！！！！！！！！,5,China Progress,Influencer
4,16000,44,"(2021, 10, 2)",广西共青团,248310,40,这盛世如你所愿  (＾▽＾) ,4,China Progress,Government
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,蓝玉完全不可惜，收几千义子，你敢说他没想法？,8,China Progress,None
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,袁老千古,5,China Progress,None
5,646000,217,"(2022, 10, 7)",人民日报,16202419,2,全体起立！！,8,China Progress,Media
1,1282000,7906,"(2020, 4, 23)",8KRAW,1089897,91,4k版更美了,9,China Progress,Famous Content Creator
2,175000,852,"(2020, 9, 30)",花落成蚀,39767,114,红山还一般般？那中国就没有好动物园了,10,China Progress,Influencer
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,为什么都是汉姓,8,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,哎，昙花一现的柴荣啊，中原的骄傲,9,China Progress,None
0,250000,3438,"(2019, 5, 3)",熙莫殇,3049,151,还有实验品家族,8,China Progress,None
2,421000,5394,"(2020, 11, 3)",花猫哥哥713,208049,1,伟大领袖,8,China Progress,Influencer
2,870000,8510,"(2023, 9, 5)",柏年说,900495,65,房地产涨价去库存,9,China Progress,Influencer
7,172000,625,"(2021, 5, 31)",随風说,735075,43,西红柿炒鸡蛋我放了糖哦,3,China Progress,High-Energy Streamer
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,3D不提一下洛洛历险记嘛。。。。,6,China Progress,Famous Content Creator
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,阿飞？,10,China Progress,None
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,敬礼！,5,China Progress,None
5,270000,501,"(2022, 5, 1)",央视新闻,20927331,171,致敬,4,China Progress,Media
7,172000,625,"(2021, 5, 31)",随風说,735075,43,农村高中生数量断崖式下跌，你猜为什么,6,China Progress,High-Energy Streamer
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,犯我中华者，虽远必诛,7,China Progress,None
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,这才是中国的改变！,6,China Progress,None
2,175000,852,"(2020, 9, 30)",花落成蚀,39767,114,这个动物园的动物 也至少比其他动物园的幸福,6,China Progress,Influencer
0,250000,3438,"(2019, 5, 3)",熙莫殇,3049,151,进步了，优秀作品很多，像之前的十万个冷笑话，还有京剧猫，小绿和小蓝，喜羊羊都很优秀啊,8,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,0,5,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,阿富汗是个神奇的地方,8,China Progress,Media
4,630000,1806,"(2020, 11, 25)",共青团中央,11416635,175,我感觉奥运会的时候,2,China Progress,Government
5,344000,187,"(2022, 10, 2)",人民日报,16202428,46,人民的力量最强大！,9,China Progress,Media
4,630000,1806,"(2020, 11, 25)",共青团中央,11416635,175,银河号,6,China Progress,Government
5,1537000,5771,"(2021, 6, 26)",人民网,3995321,4,这数据谁给你的？,6,China Progress,Media
0,39000,105,"(2025, 1, 6)",油管键盘侠,7997,75,我不信低端机床除了日本，别的国家就得不到了，更何况我们自己还能研究的出来,7,China Progress,None
0,530000,748,"(2025, 2, 4)",十厂长啊,63663,113,人口基数过于庞大,3,China Progress,None
0,183000,2810,"(2019, 3, 22)",观视频工作室,3926436,144,皮,9,China Progress,None
4,490000,429,"(2021, 5, 4)",共青团中央,11416633,131,感动,4,China Progress,Government
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,高考 上岸,6,China Progress,None
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,刘昊然的声音啊！,5,China Progress,None
1,350000,3268,"(2020, 11, 19)",战忽智库,1133194,122,盲猜乾隆,5,China Progress,Famous Content Creator
0,930000,8705,"(2024, 6, 8)",钟爷历史1,74941,96,意识形态的根本不同，导致他们必视我们为敌,7,China Progress,None
2,444000,732,"(2024, 3, 22)",金灿荣教授,1292725,71,硬实力远胜苏联，软实力有所不如。苏联作为主力打赢一场世界大战带来的红利太大了,1,China Progress,Influencer
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,历史总是惊人的相似,6,China Progress,None
0,250000,3438,"(2019, 5, 3)",熙莫殇,3049,151,那些抗日神剧怎么不说呢？孩子们都以为以前打仗多容易啊就跟闹着玩儿似的,7,China Progress,None
0,99000,880,"(2025, 2, 4)",吃瓜蒙主,178766,59,江湖盟主,4,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,什么穿越者，明明是现代发现王莽的制度有可取之处才借鉴的，让人产生一种穿越回去的错觉,10,China Progress,None
0,101000,582,"(2025, 1, 22)",财富论Pro,608,102,更强！！！,1,China Progress,None
0,366000,2220,"(2023, 8, 27)",蜀游,12737,55,这就是江珊,10,China Progress,None
1,251000,1056,"(2021, 10, 31)",一水遮夏,225699,56,但也不强,7,China Progress,Famous Content Creator
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,萨尔浒之战,7,China Progress,None
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,最终一定行 DOGE（红色赤旗终将遍布全世界！）,7,China Progress,Famous Content Creator
2,909000,2455,"(2022, 11, 11)",卢克文工作室,4368529,160,曹汪‘不可能’,10,China Progress,Influencer
2,870000,8510,"(2023, 9, 5)",柏年说,900495,65,苏联20年 ,6,China Progress,Influencer
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,5555555555,6,China Progress,None
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,恭喜辰辰小朋友成为尊贵的兰博基尼车主,7,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,上个牵头的大哥最后被扔到悬崖下面去了,10,China Progress,Media
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,曾小贤,4,China Progress,None
1,290000,1137,"(2025, 1, 5)",冯无畏,340492,129,天涯的鼎盛时期,7,China Progress,Famous Content Creator
2,444000,732,"(2024, 3, 22)",金灿荣教授,1292725,71,我服役的时候，对于西方装备那是一个劲的羡慕啊，现在的在职的恐怕都有嘲笑了,4,China Progress,Influencer
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,战术挠头,9,China Progress,Media
1,350000,3268,"(2020, 11, 19)",战忽智库,1133194,122,康熙打的天下 雍正治理了吏治 你乾隆有什么,10,China Progress,Famous Content Creator
4,630000,1806,"(2020, 11, 25)",共青团中央,11416635,175,可都是黑。。,1,China Progress,Government
0,23000,61,"(2025, 1, 25)",小可说ing,6065,85,AI 合成的,10,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,哥，你这也太长了啊,7,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,周亚夫可惜了，最后死在一个小小的狱卒手里,10,China Progress,None
1,350000,3268,"(2020, 11, 19)",战忽智库,1133194,122,赵白鸽  伪满战犯 赵秋航 后代   把持计生工作,5,China Progress,Famous Content Creator
4,228000,828,"(2021, 12, 28)",共青团中央,11416626,34,我爱中国,7,China Progress,Government
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,嘿嘿嘿,6,China Progress,Media
1,484000,817,"(2024, 5, 24)",鹿头军师,491289,106,？,6,China Progress,Famous Content Creator
5,1614000,2159,"(2022, 10, 15)",人民日报,16202447,137,太美了太美了,4,China Progress,Media
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,网左集体破防咯,10,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,弹幕里都是大佬，你竟然敢关弹幕,8,China Progress,Media
5,1537000,5771,"(2021, 6, 26)",人民网,3995321,4,实现中华民族的伟大复兴,7,China Progress,Media
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,就是雇一个仆人洗澡水和孩子一起倒掉，这种应该吊起来打,9,China Progress,Media
1,251000,1056,"(2021, 10, 31)",一水遮夏,225699,56,我们有一个外国永远没有的优势，就是有完整的产业链，很多东西要是突破了，自己家就能造了,9,China Progress,Famous Content Creator
0,930000,8705,"(2024, 6, 8)",钟爷历史1,74941,96,是一个文明，国家概念只是一个阶段,10,China Progress,None
2,421000,5394,"(2020, 11, 3)",花猫哥哥713,208049,1,江南造船厂！,4,China Progress,Influencer
5,322000,1734,"(2024, 12, 22)",新华社,17773584,42,加油向上的中国,8,China Progress,Media
2,72000,1477,"(2022, 5, 25)",赛车手谢欣哲,244611,26,烧不起钱了，或者说投入收益不成正比，亏损严重！,2,China Progress,Influencer
2,909000,2455,"(2022, 11, 11)",卢克文工作室,4368529,160,首先得有闲钱,7,China Progress,Influencer
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,上号！！！,5,China Progress,None
0,33000,326,"(2021, 9, 21)",西毒财经,9927,83,heng,6,China Progress,None
5,404000,449,"(2022, 10, 17)",央视新闻,20927290,24,同时感兴趣,7,China Progress,Media
0,366000,2220,"(2023, 8, 27)",蜀游,12737,55,我奶奶现在20岁,6,China Progress,None
1,334000,1941,"(2023, 8, 26)",硬核资本论,2243691,60,城乡二元社会,2,China Progress,Famous Content Creator
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,纣王这段有争议,10,China Progress,None
0,108000,565,"(2023, 5, 21)",父辈的旗帜_,14560,13,——————————=》》☆》☆》=《༺=☆=༻》=《☆《☆《《=——————————,6,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,高压电线,4,China Progress,None
5,1537000,5771,"(2021, 6, 26)",人民网,3995321,4,致敬党！致敬祖国！,5,China Progress,Media
2,909000,2455,"(2022, 11, 11)",卢克文工作室,4368529,160,南美要学欧佩克搞锂矿联盟了,7,China Progress,Influencer
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,我上线了,10,China Progress,None
0,366000,2220,"(2023, 8, 27)",蜀游,12737,55,一对比头皮发麻了,9,China Progress,None
1,350000,3268,"(2020, 11, 19)",战忽智库,1133194,122,西方要宰你，不可能让中国真正工业化,10,China Progress,Famous Content Creator
2,483000,1682,"(2021, 10, 18)",卢克文工作室,4368515,6,有洞见,2,China Progress,Influencer
0,99000,880,"(2025, 2, 4)",吃瓜蒙主,178766,59,最早的中国指的是洛阳意思为周代的中央之国,7,China Progress,None
2,909000,2455,"(2022, 11, 11)",卢克文工作室,4368529,160,前途是光明的，道路是曲折的,5,China Progress,Influencer
0,930000,8705,"(2024, 6, 8)",钟爷历史1,74941,96,拍电影随便黑苏，但是黑中国……,6,China Progress,None
1,290000,1137,"(2025, 1, 5)",冯无畏,340492,129,因为原因就四个字：厚积薄发、时间到了！,6,China Progress,Famous Content Creator
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,这个当年真的震撼,6,China Progress,None
2,421000,5394,"(2020, 11, 3)",花猫哥哥713,208049,1,邮政是你在中国的边境线上 最山卡拉的地方 都给你送上门  赚你10几块的邮费，成本可不止几百块,10,China Progress,Influencer
5,322000,1734,"(2024, 12, 22)",新华社,17773584,42,为每个努力拼搏的人点赞,3,China Progress,Media
0,287000,473,"(2020, 9, 9)",八戒爱解说,715,47,你们韩国有七千年呢，比不过比不过,5,China Progress,None
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,上号！,9,China Progress,None
1,240000,468,"(2023, 6, 16)",司空离,126032,49,现在的明朝历史已经是被篡改过的了，西方人好多发明都是抄袭了明朝的科技成果，把记录毁坏然后说是他们发明创造的，不信去看那本“谁在导演世界”,7,China Progress,Famous Content Creator
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,omega3要摄入的，如果有人和我一样海鲜过敏吃不了鱼油的，强推亚麻籽柚,1,China Progress,Famous Content Creator
2,419000,2062,"(2022, 12, 1)",远方的青木,484830,146,还摸羊屁股？,5,China Progress,Influencer
0,100000,875,"(2023, 3, 17)",车轮哥Wheelsboy,180573,173,贱呗,1,China Progress,None
0,366000,2220,"(2023, 8, 27)",蜀游,12737,55,那时候生活有盼头啊,8,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,就是匈奴跑的快不然就灭族了,10,China Progress,Media
0,930000,8705,"(2024, 6, 8)",钟爷历史1,74941,96,美国现在的情况也存在着爆发和整合的机会。所以我们中国也不要放松。,7,China Progress,None
1,484000,817,"(2024, 5, 24)",鹿头军师,491289,106,本就是敌人,4,China Progress,Famous Content Creator
1,350000,3268,"(2020, 11, 19)",战忽智库,1133194,122,知识分子太没出息了！,7,China Progress,Famous Content Creator
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,伊霍之事,4,China Progress,None
0,99000,880,"(2025, 2, 4)",吃瓜蒙主,178766,59,那个就是错误的说法,6,China Progress,None
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,勿忘国耻,6,China Progress,None
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,人民万岁！,1,China Progress,Famous Content Creator
4,490000,429,"(2021, 5, 4)",共青团中央,11416633,131,国家给了我安稳的生活，我要给国家献上宝贵的青春,5,China Progress,Government
1,334000,1941,"(2023, 8, 26)",硬核资本论,2243691,60,39年前也就是99年代没有作者说的这么夸张,5,China Progress,Famous Content Creator
5,560000,341,"(2025, 2, 17)",人民日报,16202447,141,未来如果不能形成公平公正，毫无意义,1,China Progress,Media
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,收声啊雷！,5,China Progress,Media
1,334000,1941,"(2023, 8, 26)",硬核资本论,2243691,60,但只有红砖，没有瓷砖。,8,China Progress,Famous Content Creator
5,265000,378,"(2023, 10, 1)",央视新闻,20927290,28,遥遥领先,4,China Progress,Media
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,先安身，再立命,7,China Progress,Media
1,484000,817,"(2024, 5, 24)",鹿头军师,491289,106,？,4,China Progress,Famous Content Creator
0,366000,2220,"(2023, 8, 27)",蜀游,12737,55,谢谢伟大的中国人民,9,China Progress,None
5,322000,1734,"(2024, 12, 22)",新华社,17773584,42,为祖国骄傲 为正能量偶像刘宇宁骄傲,7,China Progress,Media
0,366000,2220,"(2023, 8, 27)",蜀游,12737,55,小国家不会有苏联摄影师记录的,4,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,2025年除夕快乐,3,China Progress,None
0,930000,8705,"(2024, 6, 8)",钟爷历史1,74941,96,高见啊,5,China Progress,None
1,731000,1975,"(2023, 7, 31)",LUNA璐娜,160800,31,qia脖子,1,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,感谢感谢！！！！！！！！,9,China Progress,Media
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,孙先生！,9,China Progress,None
1,48000,196,"(2022, 7, 25)",Alex世界之旅,123853,32,前面那个夺笋愣说摩天大楼是笋,9,China Progress,Famous Content Creator
0,250000,3438,"(2019, 5, 3)",熙莫殇,3049,151,这悟空看着好惊悚啊,10,China Progress,None
0,423000,476,"(2019, 7, 22)",2的弓可4,340,73,哈哈哈哈,5,China Progress,None
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,中华万岁,5,China Progress,None
1,240000,468,"(2023, 6, 16)",司空离,126032,49,至少我能吃饱是中国科学家的贡献,5,China Progress,Famous Content Creator
5,1537000,5771,"(2021, 6, 26)",人民网,3995321,4,向伟人致敬！,8,China Progress,Media
2,870000,8510,"(2023, 9, 5)",柏年说,900495,65,现在是青壮人口最多的时候，35到40左右，总感觉历史总有其合理性，开坑绝对不少,9,China Progress,Influencer
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,阴损手段最多的一位,7,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,果然,8,China Progress,Media
0,930000,8705,"(2024, 6, 8)",钟爷历史1,74941,96,连开放市场都被回旋镖,10,China Progress,None
0,250000,3438,"(2019, 5, 3)",熙莫殇,3049,151,0,8,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,有,6,China Progress,None
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,祖国万岁！,8,China Progress,None
4,228000,828,"(2021, 12, 28)",共青团中央,11416626,34,不能想象先辈们的努力  恨啊！ ,4,China Progress,Government
2,419000,2062,"(2022, 12, 1)",远方的青木,484830,146,表面看不是美国更偏重群众？不是说一美元炸鸡吃到饱吗,6,China Progress,Influencer
1,727000,1227,"(2024, 12, 13)",鹿头军师,491292,128,土地兼并,6,China Progress,Famous Content Creator
0,230000,427,"(2023, 10, 25)",马克白兰地,276232,23,德子家开米店的，大鸿米店,10,China Progress,None
0,247000,383,"(2024, 6, 5)",卢麒元演说,348735,130,我敲原来如此,6,China Progress,None
1,290000,1137,"(2025, 1, 5)",冯无畏,340492,129,我们这边也吃的，只不过没有他们夸张。起码科研经费里可以合法给自己多发点工资,8,China Progress,Famous Content Creator
0,366000,2220,"(2023, 8, 27)",蜀游,12737,55,我来咯！,9,China Progress,None
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,上号上号,9,China Progress,None
0,183000,2810,"(2019, 3, 22)",观视频工作室,3926436,144,巩皇,9,China Progress,None
5,305000,357,"(2021, 6, 25)",河南民生频道大参考,196515,33,人民幸福安康，不再为人鱼肉,8,China Progress,Media
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,豫湘桂大溃败要来了,6,China Progress,None
5,560000,341,"(2025, 2, 17)",人民日报,16202447,141,我为我身为一个中国人感到自豪！,5,China Progress,Media
0,175000,106,"(2024, 3, 5)",Empire胡汉斯,27508,62,我方论据：,9,China Progress,None
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,“用馬列主義的理論 來武裝我們的頭腦”,6,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,2021年考古，实在藏不住了,9,China Progress,Media
2,419000,2062,"(2022, 12, 1)",远方的青木,484830,146,谁也可以是普通人同样，谁也可以是精英，境遇不同而已,7,China Progress,Influencer
0,530000,748,"(2025, 2, 4)",十厂长啊,63663,113,存量市场，有人增加，就必定有人减少,3,China Progress,None
0,48000,259,"(2024, 9, 21)",户晨风的切片站,4895,95,buff挺多啊,2,China Progress,None
2,419000,2062,"(2022, 12, 1)",远方的青木,484830,146,顿悟了,4,China Progress,Influencer
1,251000,1056,"(2021, 10, 31)",一水遮夏,225699,56,国家不会允许的,9,China Progress,Famous Content Creator
7,172000,625,"(2021, 5, 31)",随風说,735075,43,“优势岗位...代际继承...”啥意思？,7,China Progress,High-Energy Streamer
0,930000,8705,"(2024, 6, 8)",钟爷历史1,74941,96,难道你们没发现，事实上他是对的。如果美国不遏制中国，又怎么会有现在的对抗局面？,9,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,来啦，周幽王,6,China Progress,None
0,230000,427,"(2023, 10, 25)",马克白兰地,276232,23,唉,1,China Progress,None
2,909000,2455,"(2022, 11, 11)",卢克文工作室,4368529,160,基础性科学才是重中之重,10,China Progress,Influencer
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,雷锋的故事,3,China Progress,Famous Content Creator
0,119000,397,"(2024, 3, 14)",实习证明小九老师,45385,140,6666,1,China Progress,None
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,地球OL战绩可查,8,China Progress,Famous Content Creator
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,王牌御史吹爆哈哈哈哈哈哈,2,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,主席走的时候 泪目,6,China Progress,Media
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,乾隆千古都来了。。。。哎，电视剧啊,4,China Progress,None
5,270000,501,"(2022, 5, 1)",央视新闻,20927331,171,这要练得多苦啊,8,China Progress,Media
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,还是太超前了,5,China Progress,None
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,八一军演！,9,China Progress,None
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,为人民服务！,10,China Progress,None
2,421000,5394,"(2020, 11, 3)",花猫哥哥713,208049,1,现在敢签不？,6,China Progress,Influencer
4,630000,1806,"(2020, 11, 25)",共青团中央,11416635,175,建国暴露了你们都有责任,6,China Progress,Government
0,196000,7736,"(2018, 10, 28)",风中凌乱的小透明,892,176,tyttyttyttyttyttyttyttyt,4,China Progress,None
1,727000,1227,"(2024, 12, 13)",鹿头军师,491292,128,影响有好有坏，长远来看是坏的。,3,China Progress,Famous Content Creator
0,183000,2810,"(2019, 3, 22)",观视频工作室,3926436,144,哈哈哈,9,China Progress,None
1,242000,1910,"(2019, 1, 15)",天才简史,1877167,103,讲一下我们还存活的宝贵的人才吧，我们不想再等失去了才知道后悔！！！！！！,1,China Progress,Famous Content Creator
2,72000,1477,"(2022, 5, 25)",赛车手谢欣哲,244611,26,感谢本田送的新手大礼包,10,China Progress,Influencer
1,242000,1910,"(2019, 1, 15)",天才简史,1877167,103,直立猿,5,China Progress,Famous Content Creator
1,290000,1137,"(2025, 1, 5)",冯无畏,340492,129,卧槽,6,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,~~~~人活着，钱没了~~~~,5,China Progress,Media
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,代打举报了,7,China Progress,Media
0,530000,748,"(2025, 2, 4)",十厂长啊,63663,113,大宋,6,China Progress,None
2,421000,5394,"(2020, 11, 3)",花猫哥哥713,208049,1,看三遍了,7,China Progress,Influencer
5,270000,501,"(2022, 5, 1)",央视新闻,20927331,171,致敬,8,China Progress,Media
5,1537000,5771,"(2021, 6, 26)",人民网,3995321,4,如今的盛世，如您们所愿！,5,China Progress,Media
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,团结就是力量！,5,China Progress,None
